ID  объявления,Тип,Площадь,Метро,Адрес,Цена,Телефоны,Описание,Ссылка на объявление
316478062,Продажа коммерческой земли,"0.083, га",м. Безымянка (10 мин на машине),"Самарская область, Самара, Ново-Вокзальная улица, 279","12000000 руб., УСН",+79878185750,"Продажа земельного участка на первой линии
Продажа земельного участка на пересечении Солнечная / Н. Вокзальная на пешеходном
трафике.

  Под НТО
- Первая линия.
- Рядом многоэтажная застройка.
- Назначение: земли населенных пунктов.
- Площадь 830 м.кв.
- Документы в порядке.
- По свету и воде поданы заявки на ТУ.
 Елена Т., 7 фото",https://www.cian.ru/sale/commercial/316478062
316481800,Продажа коммерческой земли,"0.6908, га",м. Безымянка (9 мин на машине),"Самарская область, Самара, улица Стара-Загора, 168","15000000 руб., УСН",+79878185750,"Продажа объекта незавершенного строительства
Прoдaeтcя oбъект нeзавершеннoго cтрoительcтвa, oбщeй площадью 560 м2., рacпoлoженный пo aдpecу ул. Стaрa-загоpa , 168. Topец 9-ти этажногo дoмa по ул. Г. Димитpoвa. 

- Отдельный вxoд
- Пoдвeденные кoммуникaции.
- Имеется фундамент, стены частично разрушены.
  Собственник физическое лицо. Обременений нет. 
 - Транспортная доступность, остановки общественного транспорта,
-  Возможность организации парковочного места. 

Вадим П, Елена Т., 10 фото",https://www.cian.ru/sale/commercial/316481800
316482731,Продажа коммерческой земли,"0.32, га",м. Безымянка (26 мин на машине),"Самарская область, Самара, Дубравная улица, 19","16000000 руб., УСН",+79878185750,"От собственника! Без комиссии!
Характеристики:
- 1 линия
- Подъездные пути: Удобные подъездные пути

Дополнительная информация:
Продажа земельный участок 32 сот. Высокий трафик
Самарская обл, г Самара, Красноглинское шоссе, 
 - в собственности (физ. лицо), земли населенных пунктов
- располагается вдоль Красноглинского шоссе, первая линия, в районе поворота на базу ""Динамо"";
- площадь участка 3117.09 кв.м;
 - участок ровный с небольшим перепадом высот;
- вода, скважина на соседнем участке, водопровод Д- 150 по красноглинскому шоссе, есть возможность подключения;
- линия эл.эн., по границе участка;
- есть согласования подключения к газу;
- заезд на участок возможен с дороги на базу ""Динамо"" (асфальт) и со стороны Домов ЭМО.

По всем вопросам можете обращаться к представителю собственника: Павел Р
Помощь с оформлением ипотеки и покупки в лизинг.


Подписывайтесь на наш профиль, чтобы узнавать о новых локациях первыми!

Добавьте это объявление в ""избранное"" - чтобы не потерять., 6 фото",https://www.cian.ru/sale/commercial/316482731
316477268,Продажа коммерческой земли,"0.06, га",м. Алабинская (5 мин на машине),"Самарская область, Самара, Самарская улица, 92","17000000 руб., УСН",+79878185750,"От собственника! Без комиссии!
Характеристики:
- 1 линия
- Отдельная входная группа
- Своя парковка
- Доступ 24/7
- ХВС/Бойлер
- Свой санузел
- Центральное отопление
- Хороший ремонт
- Кабинетная планировка
- Отдельно стоящее здание
- Без лифта
- Частично с мебелью
- С окнами
- Инфраструктура: Кафе/столовые, Магазины, Банки
По всем вопросам можете обращаться к представителю собственника: Диана М
Помощь с оформлением ипотеки и покупки в лизинг.


Подписывайтесь на наш профиль, чтобы узнавать о новых локациях первыми!

Добавьте это объявление в ""избранное"" - чтобы не потерять., 13 фото",https://www.cian.ru/sale/commercial/316477268
315435916,Продажа коммерческой земли,"18.0, сот.",м. Победа (10 мин пешком),"Самарская область, Самара, Сарапульский переулок, 38","18000000 руб., УСН","+79893050810, +79893057099","Продается земельный участок площадью 18 сот. Ровный, прямоугольный. В здание заведены все центральные сети:
- электроснабжение 0,4 кВ, 15 кВт;
- газоснабжение;
- центральное отопление;
- холодное водоснабжение;
- центральная канализация.
Категория земель - Земли населенных пунктов.
Вид разрешенного использования - Малоэтажная многоквартирная жилая застройка.
Зона по ПЗЗ - Ж4
Ж-4 — зона многоэтажной жилой застройки. Выделена для формирования жилых районов с размещением многоквартирных домов высотой 6 и более этажей. 3
Основные виды разрешённого использования недвижимости в зоне Ж-4:
многоквартирные жилые дома 6 этажей и выше (в том числе со встроенными предприятиями обслуживания); 3
детские сады, иные объекты дошкольного воспитания; 3
школы; 3
аптеки; 3
поликлиники общей площадью не более 600 кв. м; 3
магазины товаров первой необходимости (общей площадью не более 400 кв. м.); 3
ремонт бытовой техники, парикмахерские, пошивочные ателье, приёмные пункты химчисток, иные объекты обслуживани ..., 4 фото",https://www.cian.ru/sale/commercial/315435916
306052827,Продажа коммерческой земли,"20.0, сот.",м. Безымянка (24 мин пешком),"Самарская область, Самара, проспект Кирова, 179","19800000 руб., УСН",+79893053969,"Арт. 70021618 Продажа земельного участка в Кировском районе на пр. Кирова, 179Б/ ул. Вольская.

Площадь земельного участка 20 соток земли.
Категория земель: земли населенных пунктов.
Виды разрешенного использования: занимаемый нежилым зданием мастерских, лабораторий с прилегающей территорией.
Площадь нежилого здания: 264,9 кв.м
Назначение: Здание мастерских, лаборатории.
Все коммуникации.

Стоимость объекта: 19 800 000 рублей.
Без комиссии для покупателя!, 14 фото",https://www.cian.ru/sale/commercial/306052827
316483160,Продажа коммерческой земли,"0.2, га",,"Самарская область, Самара","27000000 руб., УСН",+79878185750,"Земельный участок на первой линии  М. Шоссе
Продам земельный участок Московском шоссе  выезд по трассе М 5

- Площадь участка  2000 м.кв.
- Первая линия
- Все коммуникации по границе участка.
- Напротив остановки общественного транспорта.
- Высокий автомобильный трафик
- Рядом располагается  АЗС Роснефть и гостиница МОЯ.
- Зона Ц-2
Елена Т., Ирина Р., 17 фото",https://www.cian.ru/sale/commercial/316483160
316480135,Продажа коммерческой земли,"0.1929, га",м. Юнгородок (23 мин пешком),"Самарская область, Самара, улица Литвинова, 335","28000000 руб., УСН",+79878185750,"От собственника! Без комиссии!
Продажа готового автобизнеса.
Продается помещение.
 Земля 1929 м2   в собственности
Можно под строительство .

Характеристики:
- Помещение  с отоплением
- Доступ 24/7
- Свой санузел
- Индивидуальное отопление , котел.
- Высота ворот 4 м
- Напольное покрытие — бетонный пол. Стены — кирпич, блок, фундамент ленточный.
- Максимальная мощность 15 кВт, есть возможность увеличить. 
- Подъездные пути под грузовой транспорт, легковой транспорт
- Дополнительные преимущества: Площадка рядом с помещением, Место для маневра транспорта
- Свет, вода, канализация,

Дополнительная информация:
Год постройки 1989. 
Здание расположено на двух участках 203 м2 и 508 м2. 
Есть возможность увеличения участка. 
В наличии проект на строительство торгового центра площадью 3 500 м2.


По всем вопросам можете обращаться к представителям собственника: Александр А. и Сергей Н.
Помощь с оформлением ипотеки и покупки в лизинг.


Подписывайтесь на наш профиль, чтобы узнавать о новых локац ..., 8 фото",https://www.cian.ru/sale/commercial/316480135
301812039,Продажа коммерческой земли,"26.0, сот.",м. Юнгородок (6 мин на машине),"Самарская область, Самара, Кабельная улица, 15","29000000 руб., УСН",+79893053969,"Арт. 64329671 г. Самара, Советский район, ул. Кабельная, д. 15г
Ближайшее пересечение с Заводским шоссе

Общая площадь: 26 соток

На участке есть городская вода и канализация. По границе проходит тепловая трасса - возможно подключение отопления. Выделенная мощность: 50 кВт.
Есть капитальные строения - гаражи, используются для хранения. Есть БСУ железно-бетонная, год постройки 2008 г.
Участок ровный, не асфальтированный.

Возможное использование: производство, склад.

Стоимость продажи: 29 000 000 рублей
Без комиссии для покупателя!, 12 фото",https://www.cian.ru/sale/commercial/301812039
316481479,Продажа коммерческой земли,"0.0459, га",м. Безымянка (20 мин пешком),"Самарская область, Самара, Ново-Вокзальная улица, 47","30000000 руб., УСН",+79878185750,"От собственника! Без комиссии!
Характеристики:
- 1 линия
- Коммуникации: Вода, Электричество, Централизованная система водоотведения
- Имеются строения на участке
- Подъездные пути: Удобные подъездные пути
- Виды дорожного покрытия: Асфальт

Дополнительная информация:
Уникальное предложение!
Земельный участок 4,6 сотки в обновленном, городском парке.
Парк после глобальной реконструкции: обновлены прогулочные зоны, детские площадки, озеро с фонтаном, ландшафтный дизайн и т.д.
Территория имеет огромный потенциал так как:
- расположена рядом с главным входом в парк и общей парковкой;
- имеет собственный заезд с улицы Ново-Вокзальная;
- хорошая видимость с дороги, есть возможность установить рекламные вывески и указатели.

На территории расположено кирпичное строение 322 кв м, требующее капитальной реконструкции, подключено к городским коммуникациям (электричество, вода, канализация), возможно подключить к газу. Электрические мощности: трех фазное 60 кВт, (выкуплена), возможно увеличение.
 ..., 5 фото",https://www.cian.ru/sale/commercial/316481479
316483678,Продажа коммерческой земли,"0.045, га",м. Алабинская (12 мин пешком),"Самарская область, Самара, Садовая улица, 357","33000000 руб., УСН",+79878185750,"От собственника! Без комиссии!
Характеристики и преимущества объекта:
Земельный участок 450 кв.м. расположен на 1 линии ул. Полевой, пересечение с ул. Садовой. Район деловой, торговой и развлекательной жизни города с развитой инфраструктурой. Удобная транспортная развязка.

категория  и виды разрешенного использования:
- земли населенных пунктов 
- для объектов общественно-делового значения
- под административное здание
- межевание: проведено.
- центральные коммуникации
- обременений нет, в собственности, имеется ГПЗУ.
  

По просмотру звоните заранее, чтобы договориться об удобном времени просмотра участка.

Наталья Г.

Добавьте это объявление в ""избранное"" - чтобы не потерять., 5 фото",https://www.cian.ru/sale/commercial/316483678
316478426,Продажа коммерческой земли,"0.0545, га",м. Спортивная (12 мин пешком),"Самарская область, Самара, Ветлужский переулок, 18","35000000 руб., УСН",+79878185750,"От собственника! Без комиссии!

Продаю земельный участок 5,45 соток со строениями, первая линия от ТЦ Космопорт 
 
Очень выгодное расположение объекта
 
Через дорогу ТЦ Космопорт, в пешей доступности Сельскохозяйственная ярмарка, ТЦ Мебель Дом
 
На территории 2 здания:
-     2-х этажное коммерческое с действующими арендаторами;
  Одноэтажное жилое
 
Мощность 35 кВт
 
Городские коммуникации - электричество, вода, газ, канализация
 
Возможность сделать парковку для автомобилей 
 
Высокий пешеходный и автомобильный трафик

По всем вопросам можете обращаться к представителю собственника: Людмила К., 13 фото",https://www.cian.ru/sale/commercial/316478426
316481602,Продажа коммерческой земли,"1.63, га",м. Юнгородок (8 мин на машине),"Самарская область, Самара, пос. Чкалова, 16","40000000 руб., УСН",+79878185750,"От собственника! Без комиссии!
Характеристики:
- 1 линия
- Коммуникации: Газ, Электричество
- Отсутствуют строения на участке
- Подъездные пути: Удобные подъездные пути, Транспортная развязка
- Виды дорожного покрытия: Асфальт
- Покрытие участка - грунт

Дополнительная информация:
Продам земельный участок
Хорошие подъездные пути. 
Круглогодично ходит городской транспорт. 
В шаговой доступности водоём, пляжи.
По всем вопросам можете обращаться к представителю собственника: Вадим П

Добавьте это объявление в ""избранное"" - чтобы не потерять., 4 фото",https://www.cian.ru/sale/commercial/316481602
316478375,Продажа коммерческой земли,"0.845, га",м. Алабинская (8 мин на машине),"Самарская область, Самара, улица Степана Халтурина, 29","45000000 руб., УСН",+79878185750,"От собственника! Без комиссии!

Продаю земельный участок на берегу р.Самарка с теплым ангаром. Земля и ангар в собственности. 
 
Участок на первой береговой линии,  квадратной формы, с водоотводом площадь 11 500  м2, территория суши огорожена забором с воротами 6 м и отсыпана щебнем. Освещение по всему периметру. 
 
Открытая большая территория, позволяет разворачиваться фурам, парковать легковой и водный транспорт. 
 
На территории расположен теплый арочный ангар площадью 500 м2. Полы антипыль, высота потолка в коньке 9 метров. Базальтовый утеплитель 100 мм. с перфопленкой с качественным металлом. Ворота 4х4 метра, с калиткой, так же утеплены. Внутреннее и наружнее освещение. Ангар прекрасно подходит под хранение и ремонт катеров, автомобилей и других видов техники, под сервис водномоторной техники, склад и прочее. 
 
Электричество 50 кВт, три фазы
 
Подготовлены техусловия на газ
 
Прямой выезд на ул. Степана Халтурина. Подъезд к участку ровный, асфальтированный. 
 
Участок находится  ..., 4 фото",https://www.cian.ru/sale/commercial/316478375
316481994,Продажа коммерческой земли,"55.3539, га",м. Алабинская (5 мин на машине),"Самарская область, Самара","50000000 руб., УСН",+79878185750,"От собственника! Без комиссии!
Характеристики:
- 1 линия
- Подъездные пути: Удобные подъездные пути, Транспортная развязка

Дополнительная информация:
Продажа земельный участок сельхоз назначения, зона П1-5, промышленная. Придорожная часть 900м. 
Под инвестпроект, производство, транспортно-логистический центр, придорожная инфраструктура
По всем вопросам можете обращаться к представителю собственника: Лилия И., 2 фото",https://www.cian.ru/sale/commercial/316481994
316481992,Продажа коммерческой земли,"47.2, га",м. Алабинская (5 мин на машине),"Самарская область, Самара","50000000 руб., УСН",+79878185750,"От собственника! Без комиссии!
Характеристики:
- 1 линия
- Назначение земли - ИЖС
- Подъездные пути: Транспортная развязка, Удобные подъездные пути

Дополнительная информация:
Продажа 47,2 Га земли поселений, зона Ж-8,
комплексная жилая застройка, лесная зона самосев сосенки, 
расположение вдоль трассы М5, Сызрань-Ульяновск, в обход Тольятти, расположен перед двухуровневой развязкой на новый мост через Волгу.
Придорожная часть 1116 метров.
Под большой инвестпроект жилищного комплекса, АЗС, Автостоянки, Автосервис, ТЦ и пр
По всем вопросам можете обращаться к представителю собственника: Лилия И., 2 фото",https://www.cian.ru/sale/commercial/316481992
316483196,Продажа коммерческой земли,"19.0, га",м. Безымянка (23 мин на машине),"Самарская область, Самара, пос. Управленческий, шоссе Красноглинское","57300000 руб., УСН",+79878185750,"От собственника! Без комиссии!
Характеристики:
- 1 линия
- Земли специального назначения
- Отсутствуют строения на участке
- Подъездные пути: Удобные подъездные пути

Дополнительная информация:
Продается перспективный, видовой участок с потрясающей панорамой на Сок и М.Царевщину.

  Прекрасно подойдёт для строительства  глэмпинга, места хранения катеров и др. 
  Участок не затапливается, хороший спуск на воду. Зимой дороги чистятся, есть проезд.
   Виды разрешенного использования: производственные постройки.
   Рядом ЖД станция ""Царевщина"".
Участок продается целиком, документы готовы.
По всем вопросам можете обращаться к представителю собственника: Лилия И., 4 фото",https://www.cian.ru/sale/commercial/316483196
316480143,Продажа коммерческой земли,"15.0, га",м. Безымянка (17 мин на машине),"Самарская область, Самара, Московское шоссе, 20-й км","63000000 руб., УСН",+79878185750,"Первая линия федеральной трассы Р-229 обход г.Самара . 
Стратегическая транспортная развязка.
Плотный транспортный поток.
Участок ровный. 
Все коммуникации рядом: свет, газ, вода.
Возможен перевод в земли промышленности со следующим использованием:
- Строительство автозаправочного комплекса.
- Автосервис для грузовых авто.
- Строительство складов.
- Строительство производственного предприятия. 
- Садовый центр
- Строительство коттеджного поселка.

Участок расположен на Алексеевской развилке (между п.г.т. Алексеевка и г.Кинель).
Рядом расположен  завод Балтика, завод Электрощит, газовая автомобильная заправка. Трасса Р-229, направление в сторону Оренбурга. 
Возможно увеличение площади участка до 24 га.
Сергей Н., 6 фото",https://www.cian.ru/sale/commercial/316480143
302250377,Продажа коммерческой земли,"50.0, сот.",м. Победа (6 мин на машине),"Самарская область, Самара, Кабельная улица, 8","68000000 руб., УСН",+79893053969,"Арт. 66136151 Самара, Советский район, ул. Кабельная, д. 8г.
Ближайшее пересечение с Заводским шоссе.
Площадь складского помещения: 1270 кв.м
Бетонное здание с двускатной крышей, на данный момент не отапливается, возможность присутствует. Большие ворота 4м*4м.
Высота потолка до балки 6м.
Электричество заведено.
Имеется собственная трансформаторная подстанция 400А.
По границе проходит теплотрасса.
Вода и канализация рядом.
Общая площадь земельного участка: 50 сот.
Участок к ровный, асфальтированный.
Территория огорожена забором, частично асфальтирована- асфальт, асфальтная крошка.
Имеются арендаторы.
Возможное использование: производство, склад.
Стоимость продажи: 68 000 000 рублей
Без комиссии для покупателя!, 37 фото",https://www.cian.ru/sale/commercial/302250377
316487593,Продажа коммерческой земли,"202.0, сот.",,"Самарская область, Самара","85000000 руб., УСН",+79893053969,"Арт. 101597102 Предлагаем вашему вниманию земельный участок общей площадью 2.02 га.(состоит из двух участков по 1.01га.), расположенный в привлекательном месте города Самара неподалеку от популярного торгового комплекса ""Мега"" и посёлка Козелки. Это уникальное предложение идеально подойдёт инвесторам и строительным компаниям, планирующим реализацию городских проектов.  

Ключевые преимущества:

Удачное расположение: близость крупного торгово-развлекательного центра обеспечивает высокую посещаемость района и создает отличные условия для коммерческого использования земли.  

Коммуникации готовы: все необходимые инженерные сети расположены непосредственно по границам участка, что значительно упрощает подготовку территории к строительству.  
 
Идеален для будущих проектов: вид разрешённого использования — ""Под будущее городское строительство"", что делает землю привлекательной для различных строительных инициатив, включая коммерческие комплексы, многоквартирные дома, офисные здания и другие ..., 4 фото",https://www.cian.ru/sale/commercial/316487593
316478434,Продажа коммерческой земли,"3.8, га",м. Спортивная (12 мин на машине),"Самарская область, Самара, Южное шоссе, 20","99900000 руб., УСН",+79878185750,"От собственника! Без комиссии!

Пpoдаетcя ровный чистый зeмельный участок без застроек.
Втоpая линия Южнoго шocсe. 
Hапрoтив ТЦ ""Aмбар"",  ЖК ""Амгpaд"", автосалоны. 
Участок граничит с  коттеджным послком Зaвидовo.
Асфальтированный проезд к участку. 
На Южном шоссе в 300м от участка остановки общественного транспорта. 
К З/у прилегают все центральные коммуникации- свет, вода, канализация. 
Возможныe виды иcпoльзoвания: мнoгоэтaжнaя жилaя зaстpойка, среднеэтажная жилая застройка,
торгово-развлекательные центры,
магазины и т.д.

По всем вопросам можете обращаться к представителю собственника: Людмила К., 5 фото",https://www.cian.ru/sale/commercial/316478434
318192866,Продажа коммерческой земли,"396.9, сот.",м. Безымянка (8 мин на машине),"Самарская область, Самара","105000000 руб., УСН",+79893054914,"Продажа земельного участка общей площадью 39 690 кв.м. в промышленной зоне Самары ул. Ветлянская/22 Партсъезда. Объект расположен на первой береговой линии р. Самара, что позволяет небольшим судам подходить к земельному участку. Участок ровный, песчаный. 
Земельный участок подойдет под строительство малых и средних судов, производственно-складских помещений и.тд., 9 фото",https://www.cian.ru/sale/commercial/318192866
313337214,Продажа коммерческой земли,"325.0, сот.",м. Советская (7 мин на машине),"Самарская область, Самара, Заводское шоссе, 15к2","130000000 руб., УСН",+79179500370,"Продаётся земельный участок 32500 кв.м. в промышленной зоне Самары на Заводском шоссе. Удобный заезд для любого вида транспорта. Рельеф ровный, прямоугольной формы. 500 кВт выделенных мощностей электроэнергии, газ, водоотведение, скважина. На территории участка расположено здание 9091,3 кв.м.(требующее реконструкции) и трансформаторная будка 80,7 кв.м. Земельный участок подойдёт под строительство транспортно-логистического центра, производственно-складских помещений., 10 фото",https://www.cian.ru/sale/commercial/313337214
296571138,Продажа коммерческой земли,"65.17, сот.",м. Кировская (24 мин на машине),"Самарская область, Самара","130000000 руб., УСН",+79893053969,"Арт. 56985266 
Продажа земельного участка 65,17 соток под проект  комплексной коммерческой застройки на пересечении двух значимых магистралей с высоким уровнем трафика: Красноглинское  и Волжское шоссе.

Ровный, заасфальтированный земельный участок на 1 линии .
Перспективное расположение с высоким трафиком.
Рядом поселок Управленческий, спортивно-оздоровительная база Чайка, Торговый центр Управа, спортивный центр Олимп, база отдыха Дубрава, коттеджные поселки и частная застройка.
По границам участка проходят следующие коммуникации:
Есть готовый проект комплексной застройки:

Готовы ответить на все вопросы!, 7 фото",https://www.cian.ru/sale/commercial/296571138
